Date,Open,High,Low,Close,Volume,Adj Close,Var,Lag1,Lag2,Lag3,Lag4,Numeric_date
28/03/2003,2.16697,2.17674,2.13769,2.14745,454100,1.89351,-0.01785844,0,0,0.009012309,-0.008931813,37708
31/03/2003,2.13769,2.16697,2.12793,2.16697,342500,1.91072,0.009088941,-0.01785844,0,0,0.009012309,37711
01/04/2003,2.16697,2.1865,2.14745,2.16697,453400,1.91072,0,0.009088941,-0.01785844,0,0,37712
02/04/2003,2.17674,2.20602,2.16697,2.20602,368600,1.94515,0.018019385,0,0.009088941,-0.01785844,0,37713
03/04/2003,2.1865,2.20602,2.17674,2.1865,133200,1.92794,-0.008847647,0.018019385,0,0.009088941,-0.01785844,37714
04/04/2003,2.19626,2.22554,2.19626,2.22554,600,1.96237,0.01785844,-0.008847647,0.018019385,0,0.009088941,37715
07/04/2003,2.2353,2.25482,2.21578,2.24506,246000,1.97958,0.008770008,0.01785844,-0.008847647,0.018019385,0,37718
08/04/2003,2.2353,2.2353,2.16697,2.16697,426000,1.91072,-0.034785156,0.008770008,0.01785844,-0.008847647,0.018019385,37719
09/04/2003,2.17674,2.22554,2.17674,2.22554,360600,1.96237,0.027031695,-0.034785156,0.008770008,0.01785844,-0.008847647,37720
10/04/2003,2.19626,2.22554,2.1865,2.22554,329700,1.96237,0,0.027031695,-0.034785156,0.008770008,0.01785844,37721
11/04/2003,2.21578,2.22554,2.17674,2.17674,857700,1.91934,-0.021927567,0,0.027031695,-0.034785156,0.008770008,37722
14/04/2003,2.19626,2.19626,2.17674,2.1865,223800,1.92794,0.004480707,-0.021927567,0,0.027031695,-0.034785156,37725
15/04/2003,2.19626,2.2353,2.1865,2.2353,18275300,1.97097,0.022319159,0.004480707,-0.021927567,0,0.027031695,37726
16/04/2003,2.20602,2.25482,2.20602,2.22554,517000,1.96237,-0.004363334,0.022319159,0.004480707,-0.021927567,0,37727
17/04/2003,2.22554,2.24506,2.21578,2.21578,59200,1.95376,-0.004387552,-0.004363334,0.022319159,0.004480707,-0.021927567,37728
18/04/2003,2.21578,2.21578,2.21578,2.21578,0,1.95376,0,-0.004387552,-0.004363334,0.022319159,0.004480707,37729
21/04/2003,2.21578,2.21578,2.21578,2.21578,0,1.95376,0,0,-0.004387552,-0.004363334,0.022319159,37732
22/04/2003,2.2353,2.24506,2.22554,2.2353,302000,1.97097,0.008808656,0,0,-0.004387552,-0.004363334,37733
23/04/2003,2.2353,2.24506,2.21578,2.21578,5780000,1.95376,-0.008731741,0.008808656,0,0,-0.004387552,37734
24/04/2003,2.16697,2.19626,2.16697,2.1865,313200,1.92794,-0.013215543,-0.008731741,0.008808656,0,0,37735
25/04/2003,2.1865,2.20602,2.14745,2.19626,15771600,1.93655,0.004465907,-0.013215543,-0.008731741,0.008808656,0,37736
28/04/2003,2.1865,2.26459,2.1865,2.25482,520400,1.98818,0.026660814,0.004465907,-0.013215543,-0.008731741,0.008808656,37739
29/04/2003,2.24506,2.3622,2.22554,2.34267,1306800,2.06564,0.038960255,0.026660814,0.004465907,-0.013215543,-0.008731741,37740
30/04/2003,2.30363,2.411,2.29387,2.33291,2442400,2.05704,-0.004163359,0.038960255,0.026660814,0.004465907,-0.013215543,37741
01/05/2003,2.33291,2.33291,2.33291,2.33291,0,2.05704,0,-0.004163359,0.038960255,0.026660814,0.004465907,37742
02/05/2003,2.33291,2.35244,2.30363,2.32315,150500,2.04843,-0.004185626,0,-0.004163359,0.038960255,0.026660814,37743
05/05/2003,2.31339,2.34267,2.30363,2.30363,384500,2.03122,-0.008401556,-0.004185626,0,-0.004163359,0.038960255,37746
06/05/2003,2.30363,2.34267,2.30363,2.34267,300,2.06564,0.016945481,-0.008401556,-0.004185626,0,-0.004163359,37747
07/05/2003,2.37196,2.43053,2.35244,2.38172,1237600,2.10008,0.016672799,0.016945481,-0.008401556,-0.004185626,0,37748
08/05/2003,2.37196,2.40124,2.35244,2.37196,585600,2.09147,-0.004099844,0.016672799,0.016945481,-0.008401556,-0.004185626,37749
09/05/2003,2.35244,2.37196,2.29387,2.29387,400700,2.02262,-0.03291943,-0.004099844,0.016672799,0.016945481,-0.008401556,37750
12/05/2003,2.31339,2.37196,2.31339,2.37196,534700,2.09147,0.034040008,-0.03291943,-0.004099844,0.016672799,0.016945481,37753
13/05/2003,2.37196,2.43053,2.37196,2.40124,629800,2.11729,0.012345384,0.034040008,-0.03291943,-0.004099844,0.016672799,37754
14/05/2003,2.40124,2.40124,2.37196,2.38172,508000,2.10008,-0.008128315,0.012345384,0.034040008,-0.03291943,-0.004099844,37755
15/05/2003,2.38172,2.39148,2.3622,2.3622,77400,2.08287,-0.008194926,-0.008128315,0.012345384,0.034040008,-0.03291943,37756
16/05/2003,2.35244,2.38172,2.35244,2.35244,366200,2.07426,-0.004133719,-0.008194926,-0.008128315,0.012345384,0.034040008,37757
19/05/2003,2.34267,2.37196,2.32315,2.32315,100700,2.04843,-0.012452634,-0.004133719,-0.008194926,-0.008128315,0.012345384,37760
20/05/2003,2.33291,2.35244,2.31339,2.33291,540500,2.05704,0.004203219,-0.012452634,-0.004133719,-0.008194926,-0.008128315,37761
21/05/2003,2.34267,2.34267,2.30363,2.30363,663000,2.03122,-0.012552016,0.004203219,-0.012452634,-0.004133719,-0.008194926,37762
22/05/2003,2.31339,2.33291,2.29387,2.29387,277500,2.02262,-0.004233909,-0.012552016,0.004203219,-0.012452634,-0.004133719,37763
23/05/2003,2.30363,2.34267,2.29387,2.33291,472300,2.05704,0.017017532,-0.004233909,-0.012552016,0.004203219,-0.012452634,37764
26/05/2003,2.33291,2.34267,2.32315,2.33291,12200,2.05704,0,0.017017532,-0.004233909,-0.012552016,0.004203219,37767
27/05/2003,2.34267,2.34267,2.30363,2.31339,272400,2.03983,-0.008366391,0,0.017017532,-0.004233909,-0.012552016,37768
28/05/2003,2.33291,2.37196,2.32315,2.37196,709600,2.09147,0.025315835,-0.008366391,0,0.017017532,-0.004233909,37769
29/05/2003,2.37196,2.38172,2.32315,2.33291,560100,2.05704,-0.016462106,0.025315835,-0.008366391,0,0.017017532,37770
30/05/2003,2.33291,2.35244,2.32315,2.35244,1179400,2.07426,0.008371252,-0.016462106,0.025315835,-0.008366391,0,37771
02/06/2003,2.35244,2.40124,2.35244,2.40124,516500,2.11729,0.020744748,0.008371252,-0.016462106,0.025315835,-0.008366391,37774
03/06/2003,2.39148,2.46957,2.39148,2.45005,2409900,2.16033,0.020327872,0.020744748,0.008371252,-0.016462106,0.025315835,37775
04/06/2003,2.45005,2.57694,2.45005,2.57694,1525100,2.27221,0.051788384,0.020327872,0.020744748,0.008371252,-0.016462106,37776
05/06/2003,2.55742,2.55742,2.46957,2.52814,1052000,2.22918,-0.01893751,0.051788384,0.020327872,0.020744748,0.008371252,37777
06/06/2003,2.52814,2.56718,2.49885,2.56718,871600,2.26361,0.015445141,-0.01893751,0.051788384,0.020327872,0.020744748,37778
09/06/2003,2.5379,2.56718,2.50861,2.56718,283600,2.26361,0,0.015445141,-0.01893751,0.051788384,0.020327872,37781
10/06/2003,2.54766,2.62575,2.54766,2.62575,500,2.31525,0.022813117,0,0.015445141,-0.01893751,0.051788384,37782
11/06/2003,2.68431,2.69408,2.56718,2.60623,981900,2.29804,-0.007433323,0.022813117,0,0.015445141,-0.01893751,37783
12/06/2003,2.61599,2.62575,2.54766,2.57694,525100,2.27221,-0.011240013,-0.007433323,0.022813117,0,0.015445141,37784
13/06/2003,2.5867,2.60623,2.56718,2.56718,213000,2.26361,-0.003784861,-0.011240013,-0.007433323,0.022813117,0,37785
16/06/2003,2.55742,2.56718,2.5379,2.55742,148100,2.255,-0.003803659,-0.003784861,-0.011240013,-0.007433323,0.022813117,37788
17/06/2003,2.54766,2.5867,2.5379,2.5379,345800,2.23779,-0.007631929,-0.003803659,-0.003784861,-0.011240013,-0.007433323,37789
18/06/2003,2.5379,2.5867,2.5379,2.56718,482400,2.26361,0.011538169,-0.007631929,-0.003803659,-0.003784861,-0.011240013,37790
19/06/2003,2.55742,2.56718,2.5379,2.5379,326000,2.23779,-0.011406559,0.011538169,-0.007631929,-0.003803659,-0.003784861,37791
20/06/2003,2.5379,2.5379,2.49885,2.49885,400700,2.20336,-0.015385715,-0.011406559,0.011538169,-0.007631929,-0.003803659,37792
23/06/2003,2.50861,2.50861,2.42076,2.42076,400,2.1345,-0.031252269,-0.015385715,-0.011406559,0.011538169,-0.007631929,37795
24/06/2003,2.43053,2.44029,2.39148,2.39148,574500,2.10868,-0.01209651,-0.031252269,-0.015385715,-0.011406559,0.011538169,37796
25/06/2003,2.40124,2.43053,2.40124,2.42076,306900,2.1345,0.012244627,-0.01209651,-0.031252269,-0.015385715,-0.011406559,37797
26/06/2003,2.411,2.42076,2.38172,2.39148,676000,2.10868,-0.01209651,0.012244627,-0.01209651,-0.031252269,-0.015385715,37798
27/06/2003,2.40124,2.44029,2.40124,2.44029,793900,2.15172,0.020410873,-0.01209651,0.012244627,-0.01209651,-0.031252269,37799
30/06/2003,2.43053,2.43053,2.38172,2.40124,795300,2.11729,-0.016001153,0.020410873,-0.01209651,0.012244627,-0.01209651,37802
01/07/2003,2.40124,2.40124,2.35244,2.35244,357900,2.07426,-0.020323149,-0.016001153,0.020410873,-0.01209651,0.012244627,37803
02/07/2003,2.37196,2.39148,2.3622,2.3622,494900,2.08287,0.004150878,-0.020323149,-0.016001153,0.020410873,-0.01209651,37804
03/07/2003,2.37196,2.37196,2.32315,2.37196,854500,2.09147,0.004128918,0.004150878,-0.020323149,-0.016001153,0.020410873,37805
04/07/2003,2.38172,2.38172,2.34267,2.3622,159300,2.08287,-0.00411194,0.004128918,0.004150878,-0.020323149,-0.016001153,37806
07/07/2003,2.3622,2.38172,2.35244,2.3622,265900,2.08287,0,-0.00411194,0.004128918,0.004150878,-0.020323149,37809
08/07/2003,2.3622,2.3622,2.34267,2.34267,10200,2.06564,-0.00827224,0,-0.00411194,0.004128918,0.004150878,37810
09/07/2003,2.34267,2.34267,2.28411,2.28411,15300,2.01401,-0.024994675,-0.00827224,0,-0.00411194,0.004128918,37811
10/07/2003,2.27435,2.27435,2.2353,2.2353,7600,1.97097,-0.021370301,-0.024994675,-0.00827224,0,-0.00411194,37812
11/07/2003,2.22554,2.26459,2.20602,2.2353,1595800,1.97097,0,-0.021370301,-0.024994675,-0.00827224,0,37813
14/07/2003,2.24506,2.30363,2.24506,2.27435,562500,2.0054,0.017468556,0,-0.021370301,-0.024994675,-0.00827224,37816
15/07/2003,2.26459,2.27435,2.24506,2.24506,500300,1.97958,-0.012875237,0.017468556,0,-0.021370301,-0.024994675,37817
16/07/2003,2.24506,2.25482,2.22554,2.24506,573500,1.97958,0,-0.012875237,0.017468556,0,-0.021370301,37818
17/07/2003,2.2353,2.26459,2.22554,2.26459,364300,1.9968,0.008698815,0,-0.012875237,0.017468556,0,37819
18/07/2003,2.25482,2.26459,2.2353,2.25482,575900,1.98818,-0.004316907,0.008698815,0,-0.012875237,0.017468556,37820
21/07/2003,2.24506,2.25482,2.22554,2.22554,186100,1.96237,-0.012981722,-0.004316907,0.008698815,0,-0.012875237,37823
22/07/2003,2.22554,2.2353,2.21578,2.22554,263100,1.96237,0,-0.012981722,-0.004316907,0.008698815,0,37824
23/07/2003,2.2353,2.2353,2.20602,2.20602,15300,1.94515,-0.008775104,0,-0.012981722,-0.004316907,0.008698815,37825
24/07/2003,2.20602,2.32315,2.16697,2.29387,3931400,2.02262,0.039827263,-0.008775104,0,-0.012981722,-0.004316907,37826
25/07/2003,2.29387,2.35244,2.28411,2.32315,1338000,2.04843,0.012760677,0.039827263,-0.008775104,0,-0.012981722,37827
28/07/2003,2.34267,2.3622,2.33291,2.34267,834000,2.06564,0.008401556,0.012760677,0.039827263,-0.008775104,0,37830
29/07/2003,2.35244,2.3622,2.34267,2.3622,939400,2.08287,0.00834124,0.008401556,0.012760677,0.039827263,-0.008775104,37831
30/07/2003,2.3622,2.3622,2.33291,2.35244,528000,2.07426,-0.004133719,0.00834124,0.008401556,0.012760677,0.039827263,37832
31/07/2003,2.3622,2.43053,2.3622,2.39148,1610700,2.10868,0.01659387,-0.004133719,0.00834124,0.008401556,0.012760677,37833
01/08/2003,2.38172,2.39148,2.37196,2.39148,300000,2.10868,0,0.01659387,-0.004133719,0.00834124,0.008401556,37834
04/08/2003,2.37196,2.37196,2.34267,2.34267,90100,2.06564,-0.020410873,0,0.01659387,-0.004133719,0.00834124,37837
05/08/2003,2.35244,2.35244,2.31339,2.31339,109200,2.03983,-0.012494917,-0.020410873,0,0.01659387,-0.004133719,37838
06/08/2003,2.31339,2.33291,2.28411,2.29387,143800,2.02262,-0.008436978,-0.012494917,-0.020410873,0,0.01659387,37839
07/08/2003,2.29387,2.32315,2.27435,2.32315,389000,2.04843,0.012760677,-0.008436978,-0.012494917,-0.020410873,0,37840
08/08/2003,2.30363,2.33291,2.29387,2.30363,151000,2.03122,-0.008401556,0.012760677,-0.008436978,-0.012494917,-0.020410873,37841
11/08/2003,2.32315,2.38172,2.32315,2.3622,570600,2.08287,0.025428068,-0.008401556,0.012760677,-0.008436978,-0.012494917,37844
12/08/2003,2.37196,2.37196,2.33291,2.37196,275200,2.09147,0.004128918,0.025428068,-0.008401556,0.012760677,-0.008436978,37845
13/08/2003,2.37196,2.37196,2.34267,2.35244,537800,2.07426,-0.008228662,0.004128918,0.025428068,-0.008401556,0.012760677,37846
14/08/2003,2.3622,2.3622,2.33291,2.3622,476300,2.08287,0.004150878,-0.008228662,0.004128918,0.025428068,-0.008401556,37847
15/08/2003,2.37196,2.38172,2.35244,2.38172,529700,2.10008,0.008262638,0.004150878,-0.008228662,0.004128918,0.025428068,37848
18/08/2003,2.38172,2.39148,2.35244,2.37196,287300,2.09147,-0.004099844,0.008262638,0.004150878,-0.008228662,0.004128918,37851
19/08/2003,2.37196,2.37196,2.37196,2.37196,800,2.09147,0,-0.004099844,0.008262638,0.004150878,-0.008228662,37852
20/08/2003,2.37196,2.39148,2.3622,2.37196,109100,2.09147,0,0,-0.004099844,0.008262638,0.004150878,37853
21/08/2003,2.38172,2.40124,2.37196,2.39148,526100,2.10868,0.008228662,0,0,-0.004099844,0.008262638,37854
22/08/2003,2.39148,2.411,2.39148,2.39148,573200,2.10868,0,0.008228662,0,0,-0.004099844,37855
25/08/2003,2.40124,2.42076,2.40124,2.40124,291100,2.11729,0.004083123,0,0.008228662,0,0,37858
26/08/2003,2.40124,2.40124,2.40124,2.40124,0,2.11729,0,0.004083123,0,0.008228662,0,37859
27/08/2003,2.40124,2.40124,2.40124,2.40124,5300,2.11729,0,0,0.004083123,0,0.008228662,37860
28/08/2003,2.411,2.411,2.37196,2.37196,309600,2.09147,-0.012194834,0,0,0.004083123,0,37861
29/08/2003,2.38172,2.38172,2.33291,2.33291,331600,2.05704,-0.016462106,-0.012194834,0,0,0.004083123,37862
01/09/2003,2.35244,2.37196,2.34267,2.35244,171700,2.07426,0.008371252,-0.016462106,-0.012194834,0,0,37865
02/09/2003,2.3622,2.39148,2.35244,2.37196,479300,2.09147,0.008296935,0.008371252,-0.016462106,-0.012194834,0,37866
03/09/2003,2.38172,2.411,2.38172,2.411,742400,2.12589,0.016457324,0.008296935,0.008371252,-0.016462106,-0.012194834,37867
04/09/2003,2.39148,2.411,2.39148,2.39148,246900,2.10868,-0.008095433,0.016457324,0.008296935,0.008371252,-0.016462106,37868
05/09/2003,2.38172,2.411,2.37196,2.37196,171300,2.09147,-0.008161504,-0.008095433,0.016457324,0.008296935,0.008371252,37869
08/09/2003,2.39148,2.39148,2.34267,2.34267,143100,2.06564,-0.012350165,-0.008161504,-0.008095433,0.016457324,0.008296935,37872
09/09/2003,2.35244,2.35244,2.32315,2.32315,343300,2.04843,-0.008331558,-0.012350165,-0.008161504,-0.008095433,0.016457324,37873
10/09/2003,2.32315,2.32315,2.30363,2.30363,258400,2.03122,-0.008401556,-0.008331558,-0.012350165,-0.008161504,-0.008095433,37874
11/09/2003,2.30363,2.32315,2.30363,2.32315,12900,2.04843,0.008472741,-0.008401556,-0.008331558,-0.012350165,-0.008161504,37875
12/09/2003,2.32315,2.33291,2.29387,2.29387,756500,2.02262,-0.012599894,0.008472741,-0.008401556,-0.008331558,-0.012350165,37876
15/09/2003,2.29387,2.30363,2.29387,2.30363,383600,2.03122,0.004251911,-0.012599894,0.008472741,-0.008401556,-0.008331558,37879
16/09/2003,2.29387,2.29387,2.27435,2.27435,20600,2.0054,-0.012711572,0.004251911,-0.012599894,0.008472741,-0.008401556,37880
17/09/2003,2.28411,2.31339,2.28411,2.31339,6600,2.03983,0.017168645,-0.012711572,0.004251911,-0.012599894,0.008472741,37881
18/09/2003,2.31339,2.33291,2.31339,2.33291,18900,2.05704,0.008436978,0.017168645,-0.012711572,0.004251911,-0.012599894,37882
19/09/2003,2.33291,2.37196,2.31339,2.37196,2554900,2.09147,0.016737642,0.008436978,0.017168645,-0.012711572,0.004251911,37883
22/09/2003,2.3622,2.38172,2.33291,2.34267,835900,2.06564,-0.012350165,0.016737642,0.008436978,0.017168645,-0.012711572,37886
23/09/2003,2.3622,2.37196,2.33291,2.37196,405900,2.09147,0.012504599,-0.012350165,0.016737642,0.008436978,0.017168645,37887
24/09/2003,2.3622,2.37196,2.35244,2.3622,477300,2.08287,-0.00411194,0.012504599,-0.012350165,0.016737642,0.008436978,37888
25/09/2003,2.34267,2.39148,2.34267,2.38172,1041200,2.10008,0.008262638,-0.00411194,0.012504599,-0.012350165,0.016737642,37889
26/09/2003,2.37196,2.40124,2.37196,2.37196,532800,2.09147,-0.004099844,0.008262638,-0.00411194,0.012504599,-0.012350165,37890
29/09/2003,2.37196,2.42076,2.3622,2.42076,638800,2.1345,0.020574046,-0.004099844,0.008262638,-0.00411194,0.012504599,37893
30/09/2003,2.39148,2.42076,2.39148,2.411,474000,2.12589,-0.004033732,0.020574046,-0.004099844,0.008262638,-0.00411194,37894
01/10/2003,2.40124,2.40124,2.37196,2.37196,33600,2.09147,-0.016190866,-0.004033732,0.020574046,-0.004099844,0.008262638,37895
02/10/2003,2.37196,2.39148,2.37196,2.37196,303500,2.09147,0,-0.016190866,-0.004033732,0.020574046,-0.004099844,37896
03/10/2003,2.38172,2.411,2.38172,2.39148,939200,2.10868,0.008228662,0,-0.016190866,-0.004033732,0.020574046,37897
06/10/2003,2.38172,2.411,2.38172,2.40124,560800,2.11729,0.004083123,0.008228662,0,-0.016190866,-0.004033732,37900
07/10/2003,2.39148,2.43053,2.39148,2.42076,1275800,2.1345,0.008128315,0.004083123,0.008228662,0,-0.016190866,37901
08/10/2003,2.42076,2.46957,2.42076,2.46957,1633400,2.17754,0.020163973,0.008128315,0.004083123,0.008228662,0,37902
09/10/2003,2.45981,2.50861,2.45005,2.48909,1833500,2.19475,0.007903414,0.020163973,0.008128315,0.004083123,0.008228662,37903
10/10/2003,2.47933,2.50861,2.47933,2.49885,865500,2.20336,0.003922998,0.007903414,0.020163973,0.008128315,0.004083123,37904
13/10/2003,2.48909,2.48909,2.45005,2.45981,1528400,2.16893,-0.015626135,0.003922998,0.007903414,0.020163973,0.008128315,37907
14/10/2003,2.46957,2.51838,2.45981,2.50861,1849400,2.21196,0.019839276,-0.015626135,0.003922998,0.007903414,0.020163973,37908
15/10/2003,2.51838,2.59646,2.50861,2.54766,4201700,2.24639,0.015565381,0.019839276,-0.015626135,0.003922998,0.007903414,37909
16/10/2003,2.56718,2.69408,2.55742,2.65503,4504400,2.34107,0.042147624,0.015565381,0.019839276,-0.015626135,0.003922998,37910
17/10/2003,2.67455,2.67455,2.62575,2.66479,2275600,2.34967,0.003673534,0.042147624,0.015565381,0.019839276,-0.015626135,37911
20/10/2003,2.65503,2.66479,2.60623,2.63551,1055900,2.32386,-0.010984521,0.003673534,0.042147624,0.015565381,0.019839276,37914
21/10/2003,2.63551,2.70384,2.63551,2.70384,2417500,2.38411,0.025926691,-0.010984521,0.003673534,0.042147624,0.015565381,37915
22/10/2003,2.66479,2.68431,2.61599,2.65503,2374300,2.34107,-0.018052858,0.025926691,-0.010984521,0.003673534,0.042147624,37916
23/10/2003,2.64527,2.64527,2.59646,2.59646,503000,2.28942,-0.022062561,-0.018052858,0.025926691,-0.010984521,0.003673534,37917
24/10/2003,2.5867,2.64527,2.5867,2.64527,733300,2.33246,0.018799521,-0.022062561,-0.018052858,0.025926691,-0.010984521,37918
27/10/2003,2.64527,2.64527,2.61599,2.61599,3600,2.30664,-0.011069858,0.018799521,-0.022062561,-0.018052858,0.025926691,37921
28/10/2003,2.62575,2.63551,2.60623,2.63551,260100,2.32386,0.007465404,-0.011069858,0.018799521,-0.022062561,-0.018052858,37922
29/10/2003,2.61599,2.62575,2.5867,2.59646,968400,2.28942,-0.01482017,0.007465404,-0.011069858,0.018799521,-0.022062561,37923
30/10/2003,2.60623,2.61599,2.60623,2.61599,4700,2.30664,0.007521556,-0.01482017,0.007465404,-0.011069858,0.018799521,37924
31/10/2003,2.61599,2.61599,2.5867,2.5867,787300,2.28082,-0.011193771,0.007521556,-0.01482017,0.007465404,-0.011069858,37925
03/11/2003,2.5867,2.63551,2.5867,2.63551,434300,2.32386,0.018870406,-0.011193771,0.007521556,-0.01482017,0.007465404,37928
04/11/2003,2.63551,2.66479,2.60623,2.64527,1553700,2.33246,0.003700739,0.018870406,-0.011193771,0.007521556,-0.01482017,37929
05/11/2003,2.63551,2.65503,2.61599,2.62575,196100,2.31525,-0.007378476,0.003700739,0.018870406,-0.011193771,0.007521556,37930
06/11/2003,2.62575,2.63551,2.61599,2.61599,539700,2.30664,-0.003718821,-0.007378476,0.003700739,0.018870406,-0.011193771,37931
07/11/2003,2.62575,2.63551,2.60623,2.63551,367000,2.32386,0.007465404,-0.003718821,-0.007378476,0.003700739,0.018870406,37932
10/11/2003,2.59646,2.63551,2.59646,2.63551,321300,2.32386,0,0.007465404,-0.003718821,-0.007378476,0.003700739,37935
11/11/2003,2.60623,2.63551,2.60623,2.62575,581200,2.31525,-0.003705042,0,0.007465404,-0.003718821,-0.007378476,37936
12/11/2003,2.63551,2.65503,2.63551,2.64527,844200,2.33246,0.007433323,-0.003705042,0,0.007465404,-0.003718821,37937
13/11/2003,2.64527,2.65503,2.63551,2.63551,286500,2.32386,-0.003687094,0.007433323,-0.003705042,0,0.007465404,37938
14/11/2003,2.63551,2.66479,2.63551,2.66479,342700,2.34967,0.011106521,-0.003687094,0.007433323,-0.003705042,0,37939
17/11/2003,2.66479,2.66479,2.60623,2.61599,703100,2.30664,-0.01831321,0.011106521,-0.003687094,0.007433323,-0.003705042,37942
18/11/2003,2.61599,2.63551,2.61599,2.61599,199700,2.30664,0,-0.01831321,0.011106521,-0.003687094,0.007433323,37943
19/11/2003,2.62575,2.62575,2.5867,2.60623,1039800,2.29804,-0.003728367,0,-0.01831321,0.011106521,-0.003687094,37944
20/11/2003,2.61599,2.61599,2.55742,2.59646,2577500,2.28942,-0.003751023,-0.003728367,0,-0.01831321,0.011106521,37945
21/11/2003,2.61599,2.61599,2.57694,2.57694,1023600,2.27221,-0.007517188,-0.003751023,-0.003728367,0,-0.01831321,37946
24/11/2003,2.5867,2.59646,2.57694,2.5867,463300,2.28082,0.003789262,-0.007517188,-0.003751023,-0.003728367,0,37949
25/11/2003,2.5867,2.59646,2.57694,2.5867,3152100,2.28082,0,0.003789262,-0.007517188,-0.003751023,-0.003728367,37950
26/11/2003,2.5867,2.59646,2.56718,2.57694,686400,2.27221,-0.003774958,0,0.003789262,-0.007517188,-0.003751023,37951
27/11/2003,2.56718,2.5867,2.55742,2.56718,377400,2.26361,-0.003784861,-0.003774958,0,0.003789262,-0.007517188,37952
28/11/2003,2.57694,2.59646,2.57694,2.57694,501500,2.27221,0.003799241,-0.003784861,-0.003774958,0,0.003789262,37953
01/12/2003,2.57694,2.5867,2.56718,2.56718,712600,2.26361,-0.003784861,0.003799241,-0.003784861,-0.003774958,0,37956
02/12/2003,2.57694,2.5867,2.56718,2.5867,1734800,2.28082,0.0076029,-0.003784861,0.003799241,-0.003784861,-0.003774958,37957
03/12/2003,2.59646,2.61599,2.5867,2.5867,490000,2.28082,0,0.0076029,-0.003784861,0.003799241,-0.003784861,37958
04/12/2003,2.60623,2.60623,2.5867,2.5867,1320000,2.28082,0,0,0.0076029,-0.003784861,0.003799241,37959
05/12/2003,2.5867,2.64527,2.5867,2.64527,9161100,2.33246,0.02264098,0,0,0.0076029,-0.003784861,37960
08/12/2003,2.63551,2.64527,2.61599,2.63551,589700,2.32386,-0.003687094,0.02264098,0,0,0.0076029,37963
09/12/2003,2.63551,2.64527,2.63551,2.64527,7519100,2.33246,0.003700739,-0.003687094,0.02264098,0,0,37964
10/12/2003,2.63551,2.64527,2.61599,2.63551,421700,2.32386,-0.003687094,0.003700739,-0.003687094,0.02264098,0,37965
11/12/2003,2.63551,2.65503,2.63551,2.63551,6518300,2.32386,0,-0.003687094,0.003700739,-0.003687094,0.02264098,37966
12/12/2003,2.63551,2.64527,2.63551,2.64527,313500,2.33246,0.003700739,0,-0.003687094,0.003700739,-0.003687094,37967
15/12/2003,2.64527,2.66479,2.64527,2.64527,1217600,2.33246,0,0.003700739,0,-0.003687094,0.003700739,37970
16/12/2003,2.63551,2.68431,2.63551,2.65503,904500,2.34107,0.003691382,0,0.003700739,0,-0.003687094,37971
17/12/2003,2.65503,2.7136,2.65503,2.7136,1743300,2.39271,0.02205829,0.003691382,0,0.003700739,0,37972
18/12/2003,2.72336,2.75264,2.72336,2.74288,1217400,2.41853,0.010791111,0.02205829,0.003691382,0,0.003700739,37973
19/12/2003,2.74288,2.82097,2.74288,2.82097,3135600,2.48738,0.028467706,0.010791111,0.02205829,0.003691382,0,37974
22/12/2003,2.82097,2.82097,2.7624,2.81121,322200,2.47878,-0.003457453,0.028467706,0.010791111,0.02205829,0.003691382,37977
23/12/2003,2.79169,2.80145,2.79169,2.80145,6083100,2.47017,-0.003473483,-0.003457453,0.028467706,0.010791111,0.02205829,37978
24/12/2003,2.79169,2.83073,2.79169,2.83073,231900,2.49599,0.010452722,-0.003473483,-0.003457453,0.028467706,0.010791111,37979
25/12/2003,2.83073,2.83073,2.83073,2.83073,0,2.49599,0,0.010452722,-0.003473483,-0.003457453,0.028467706,37980
26/12/2003,2.83073,2.83073,2.83073,2.83073,0,2.49599,0,0,0.010452722,-0.003473483,-0.003457453,37981
29/12/2003,2.82097,2.86002,2.82097,2.86002,1001200,2.52182,0.010348599,0,0,0.010452722,-0.003473483,37984
30/12/2003,2.86002,2.87954,2.86002,2.86002,751900,2.52182,0,0.010348599,0,0,0.010452722,37985
31/12/2003,2.85025,2.87954,2.84049,2.85025,556400,2.5132,-0.003418166,0,0.010348599,0,0,37986
01/01/2004,2.85025,2.85025,2.85025,2.85025,0,2.5132,0,-0.003418166,0,0.010348599,0,37987
02/01/2004,2.84049,2.87954,2.80145,2.85025,272600,2.5132,0,0,-0.003418166,0,0.010348599,37988
05/01/2004,2.86002,2.86002,2.83073,2.85025,379300,2.5132,0,0,0,-0.003418166,0,37991
06/01/2004,2.85025,2.86002,2.82097,2.86002,430800,2.52182,0.00342989,0,0,0,-0.003418166,37992
07/01/2004,2.84049,2.85025,2.82097,2.85025,1004000,2.5132,-0.003418166,0.00342989,0,0,0,37993
08/01/2004,2.85025,2.94787,2.84049,2.8893,1152800,2.54763,0.013699666,-0.003418166,0.00342989,0,0,37994
09/01/2004,2.91858,2.92834,2.87954,2.87954,265000,2.53903,-0.003375686,0.013699666,-0.003418166,0.00342989,0,37995
12/01/2004,2.90882,2.92834,2.8893,2.92834,647400,2.58206,0.016947417,-0.003375686,0.013699666,-0.003418166,0.00342989,37998
