Date,Numeric_date,PT ,ES,IT,IE,GR,DE,PT _spread,ES_spread,IT_spread,IE_spread,GR_spread,IT_var,Lag1,Lag2,Lag3,Lag4,PT_price,ES_price,IT_price,IE_price,GR_price,DE_price,BMPS.MI.Adjusted,BPE.MI.Adjusted,BP.MI.Adjusted,FBK.MI.Adjusted,ISP.MI.Adjusted,MB.MI.Adjusted,PMI.MI.Adjusted,UBI.MI.Adjusted,UCG.MI.Adjusted,Var_BMPS,Var_BPE,Var_BP,Var_FBK,Var_ISP,Var_MB,Var_PMI,Var_UBI,Var_UCG,Lag1_Var_BMPS,Lag1_Var_BPE,Lag1_Var_BP,Lag1_Var_FBK,Lag1_Var_ISP,Lag1_Var_MB,Lag1_Var_PMI,Lag1_Var_UBI,Lag1_Var_UCG,Lag2_Var_BMPS,Lag2_Var_BPE,Lag2_Var_BP,Lag2_Var_FBK,Lag2_Var_ISP,Lag2_Var_MB,Lag2_Var_PMI,Lag2_Var_UBI,Lag2_Var_UCG,Lag3_Var_BMPS,Lag3_Var_BPE,Lag3_Var_BP,Lag3_Var_FBK,Lag3_Var_ISP,Lag3_Var_MB,Lag3_Var_PMI,Lag3_Var_UBI,Lag3_Var_UCG,Lag4_Var_BMPS,Lag4_Var_BPE,Lag4_Var_BP,Lag4_Var_FBK,Lag4_Var_ISP,Lag4_Var_MB,Lag4_Var_PMI,Lag4_Var_UBI,Lag4_Var_UCG
03/06/2002,37410,5.389,5.356,5.393,5.378,5.476,5.164,0.225,0.192,0.229,0.214,0.312,0.003,0.001,-0.003,-0.002,0.003,59.16258799,59.34816068,59.14013774,59.22437454,58.67640325,60.4406373,75.96837,2.7251,42.62516,0,105.74199,6.30161,0.46694,0,22.35483,-0.013774479,0,-0.007266433,0,0.003156934,-0.003910628,-0.004519678,0,-0.002090916,0.028328168,0,-0.03842867,0,-0.012464716,-0.021987824,-0.004478214,0,-0.014430911,-0.008427269,-0.00588422,-0.005213963,0,0.012622046,-0.032373972,0.002254791,0,-0.010207245,0.022989211,-0.001464348,0.002613796,0,-0.009376456,0.011216409,0.00223852,0,-0.006082336,0.00288195,-0.001473102,-0.009489578,0,0.045750569,-0.000932444,-0.011131256,0,0.006119557
04/06/2002,37411,5.363,5.323,5.354,5.345,5.44,5.127,0.236,0.196,0.227,0.218,0.313,-0.002,0.003,0.001,-0.003,-0.002,59.30874333,59.53437385,59.35942807,59.41016045,58.87704806,60.65369853,73.84638,2.72105,41.26027,0,103.41439,6.20885,0.45427,0,21.69865,-0.027932546,-0.001486184,-0.03202076,0,-0.022012069,-0.014720048,-0.027134107,0,-0.029352941,-0.013774479,0,-0.007266433,0,0.003156934,-0.003910628,-0.004519678,0,-0.002090916,0.028328168,0,-0.03842867,0,-0.012464716,-0.021987824,-0.004478214,0,-0.014430911,-0.008427269,-0.00588422,-0.005213963,0,0.012622046,-0.032373972,0.002254791,0,-0.010207245,0.022989211,-0.001464348,0.002613796,0,-0.009376456,0.011216409,0.00223852,0,-0.006082336
05/06/2002,37412,5.344,5.321,5.347,5.346,5.428,5.126,0.218,0.195,0.221,0.22,0.302,-0.006,-0.002,0.003,0.001,-0.003,59.41580032,59.54568013,59.39888247,59.40452116,58.94409729,60.65946839,72.99755,2.72105,41.53328,0,105.40922,6.2274,0.46589,0,21.55811,-0.011494538,0,0.006616777,0,0.019289675,0.002987671,0.025579501,0,-0.006476901,-0.027932546,-0.001486184,-0.03202076,0,-0.022012069,-0.014720048,-0.027134107,0,-0.029352941,-0.013774479,0,-0.007266433,0,0.003156934,-0.003910628,-0.004519678,0,-0.002090916,0.028328168,0,-0.03842867,0,-0.012464716,-0.021987824,-0.004478214,0,-0.014430911,-0.008427269,-0.00588422,-0.005213963,0,0.012622046,-0.032373972,0.002254791,0,-0.010207245
06/06/2002,37413,5.355,5.323,5.349,5.343,5.441,5.13,0.225,0.193,0.219,0.213,0.311,-0.002,-0.006,-0.002,0.003,0.001,59.35379408,59.53437385,59.38760684,59.42144079,58.87146441,60.63639255,73.20975,2.72105,41.33831,0,107.07188,6.07898,0.46377,0,21.6518,0.002906947,0,-0.004694308,0,0.015773383,-0.023833382,-0.00455043,0,0.004345928,-0.011494538,0,0.006616777,0,0.019289675,0.002987671,0.025579501,0,-0.006476901,-0.027932546,-0.001486184,-0.03202076,0,-0.022012069,-0.014720048,-0.027134107,0,-0.029352941,-0.013774479,0,-0.007266433,0,0.003156934,-0.003910628,-0.004519678,0,-0.002090916,0.028328168,0,-0.03842867,0,-0.012464716,-0.021987824,-0.004478214,0,-0.014430911
07/06/2002,37414,5.37,5.323,5.354,5.353,5.447,5.131,0.239,0.192,0.223,0.222,0.316,0.004,-0.002,-0.006,-0.002,0.003,59.26935479,59.53437385,59.35942807,59.36506264,58.83797476,60.6306251,73.42197,2.71301,42.50824,0,106.7397,6.06043,0.45849,0,21.41749,0.002898794,-0.002954742,0.02830135,0,-0.003102402,-0.003051499,-0.011384954,0,-0.010821733,0.002906947,0,-0.004694308,0,0.015773383,-0.023833382,-0.00455043,0,0.004345928,-0.011494538,0,0.006616777,0,0.019289675,0.002987671,0.025579501,0,-0.006476901,-0.027932546,-0.001486184,-0.03202076,0,-0.022012069,-0.014720048,-0.027134107,0,-0.029352941,-0.013774479,0,-0.007266433,0,0.003156934,-0.003910628,-0.004519678,0,-0.002090916
10/06/2002,37417,5.338,5.301,5.33,5.324,5.421,5.105,0.233,0.196,0.225,0.219,0.316,0.002,0.004,-0.002,-0.006,-0.002,59.44965194,59.65887298,59.49482044,59.52872159,58.98324812,60.78077516,74.05859,2.70898,41.33831,0,110.39719,6.14701,0.45955,0,21.93305,0.008670702,-0.001485435,-0.027522429,0,0.034265508,0.014286115,0.002311937,0,0.024071915,0.002898794,-0.002954742,0.02830135,0,-0.003102402,-0.003051499,-0.011384954,0,-0.010821733,0.002906947,0,-0.004694308,0,0.015773383,-0.023833382,-0.00455043,0,0.004345928,-0.011494538,0,0.006616777,0,0.019289675,0.002987671,0.025579501,0,-0.006476901,-0.027932546,-0.001486184,-0.03202076,0,-0.022012069,-0.014720048,-0.027134107,0,-0.029352941
11/06/2002,37418,5.366,5.315,5.346,5.342,5.436,5.125,0.241,0.19,0.221,0.217,0.311,-0.004,0.002,0.004,-0.002,-0.006,59.291859,59.57961316,59.40452116,59.42708184,58.89938848,60.66523886,73.63417,2.70898,42.07923,0,112.39261,6.32635,0.46694,0,22.49536,-0.005730868,0,0.017923326,0,0.018074917,0.02917516,0.016080949,0,0.025637565,0.008670702,-0.001485435,-0.027522429,0,0.034265508,0.014286115,0.002311937,0,0.024071915,0.002898794,-0.002954742,0.02830135,0,-0.003102402,-0.003051499,-0.011384954,0,-0.010821733,0.002906947,0,-0.004694308,0,0.015773383,-0.023833382,-0.00455043,0,0.004345928,-0.011494538,0,0.006616777,0,0.019289675,0.002987671,0.025579501,0,-0.006476901
12/06/2002,37419,5.326,5.28,5.31,5.305,5.401,5.09,0.236,0.19,0.22,0.215,0.311,-0.001,-0.004,0.002,0.004,-0.002,59.51741885,59.77798026,59.60790693,59.63621549,59.09526534,60.86758622,72.36092,2.70898,41.33831,0,110.39719,6.18411,0.46906,0,22.49536,-0.017291565,0,-0.017607737,0,-0.017754014,-0.022483739,0.004540198,0,0,-0.005730868,0,0.017923326,0,0.018074917,0.02917516,0.016080949,0,0.025637565,0.008670702,-0.001485435,-0.027522429,0,0.034265508,0.014286115,0.002311937,0,0.024071915,0.002898794,-0.002954742,0.02830135,0,-0.003102402,-0.003051499,-0.011384954,0,-0.010821733,0.002906947,0,-0.004694308,0,0.015773383,-0.023833382,-0.00455043,0,0.004345928
13/06/2002,37420,5.254,5.211,5.246,5.241,5.349,5.022,0.232,0.189,0.224,0.219,0.327,0.004,-0.001,-0.004,0.002,0.004,59.92580897,60.17117819,59.9713756,59.99987409,59.38760684,61.26284402,71.08777,2.70493,41.02622,0,108.06959,6.04806,0.45321,0,21.55811,-0.017594442,-0.001495028,-0.007549656,0,-0.02108387,-0.021999932,-0.033790986,0,-0.041664148,-0.017291565,0,-0.017607737,0,-0.017754014,-0.022483739,0.004540198,0,0,-0.005730868,0,0.017923326,0,0.018074917,0.02917516,0.016080949,0,0.025637565,0.008670702,-0.001485435,-0.027522429,0,0.034265508,0.014286115,0.002311937,0,0.024071915,0.002898794,-0.002954742,0.02830135,0,-0.003102402,-0.003051499,-0.011384954,0,-0.010821733
14/06/2002,37421,5.217,5.17,5.208,5.198,5.307,4.973,0.244,0.197,0.235,0.225,0.334,0.011,0.004,-0.001,-0.004,0.002,60.13687438,60.40616447,60.18833817,60.24557699,59.62489029,61.54941226,67.05591,2.67673,39.77835,0,103.74716,5.86254,0.43631,0,21.3238,-0.056716648,-0.010425408,-0.030416402,0,-0.039996728,-0.030674299,-0.037289557,0,-0.010868764,-0.017594442,-0.001495028,-0.007549656,0,-0.02108387,-0.021999932,-0.033790986,0,-0.041664148,-0.017291565,0,-0.017607737,0,-0.017754014,-0.022483739,0.004540198,0,0,-0.005730868,0,0.017923326,0,0.018074917,0.02917516,0.016080949,0,0.025637565,0.008670702,-0.001485435,-0.027522429,0,0.034265508,0.014286115,0.002311937,0,0.024071915
17/06/2002,37424,5.265,5.211,5.246,5.229,5.331,5.008,0.257,0.203,0.238,0.221,0.323,0.003,0.011,0.004,-0.001,-0.004,59.86321704,60.17117819,59.9713756,60.06833127,59.48917232,61.34457061,69.3901,2.67673,40.7533,0,107.40465,6.0728,0.4437,0,21.79242,0.034809609,0,0.024509564,0,0.035253881,0.035865,0.016937499,0,0.021976383,-0.056716648,-0.010425408,-0.030416402,0,-0.039996728,-0.030674299,-0.037289557,0,-0.010868764,-0.017594442,-0.001495028,-0.007549656,0,-0.02108387,-0.021999932,-0.033790986,0,-0.041664148,-0.017291565,0,-0.017607737,0,-0.017754014,-0.022483739,0.004540198,0,0,-0.005730868,0,0.017923326,0,0.018074917,0.02917516,0.016080949,0,0.025637565
18/06/2002,37425,5.236,5.185,5.218,5.202,5.304,4.984,0.252,0.201,0.234,0.218,0.32,-0.004,0.003,0.011,0.004,-0.001,60.02838748,60.32007699,60.13115917,60.22267428,59.64187897,61.48495249,69.60231,2.68075,39.19334,0,110.06501,6.0728,0.44793,0,21.69865,0.003058217,0.001501832,-0.038278127,0,0.024769505,0,0.009533469,0,-0.004302872,0.034809609,0,0.024509564,0,0.035253881,0.035865,0.016937499,0,0.021976383,-0.056716648,-0.010425408,-0.030416402,0,-0.039996728,-0.030674299,-0.037289557,0,-0.010868764,-0.017594442,-0.001495028,-0.007549656,0,-0.02108387,-0.021999932,-0.033790986,0,-0.041664148,-0.017291565,0,-0.017607737,0,-0.017754014,-0.022483739,0.004540198,0,0
19/06/2002,37426,5.212,5.157,5.195,5.173,5.284,4.952,0.26,0.205,0.243,0.221,0.332,0.009,-0.004,0.003,0.011,0.004,60.1654594,60.48088296,60.26276031,60.38893617,59.75527301,61.67267833,69.3901,2.68882,39.46635,0,105.74199,6.11609,0.4437,0,21.60496,-0.003048893,0.003010352,0.006965724,0,-0.039276969,0.007128507,-0.00944344,0,-0.00431778,0.003058217,0.001501832,-0.038278127,0,0.024769505,0,0.009533469,0,-0.004302872,0.034809609,0,0.024509564,0,0.035253881,0.035865,0.016937499,0,0.021976383,-0.056716648,-0.010425408,-0.030416402,0,-0.039996728,-0.030674299,-0.037289557,0,-0.010868764,-0.017594442,-0.001495028,-0.007549656,0,-0.02108387,-0.021999932,-0.033790986,0,-0.041664148
20/06/2002,37427,5.22,5.171,5.207,5.192,5.286,4.97,0.25,0.201,0.237,0.222,0.316,-0.006,0.009,-0.004,0.003,0.011,60.11973054,60.4004211,60.19405936,60.27994902,59.74392294,61.56700509,67.26811,2.68882,38.56935,0,104.07934,5.97385,0.42574,0,21.13633,-0.030580587,0,-0.022728223,0,-0.01572365,-0.023256689,-0.0404778,0,-0.021690852,-0.003048893,0.003010352,0.006965724,0,-0.039276969,0.007128507,-0.00944344,0,-0.00431778,0.003058217,0.001501832,-0.038278127,0,0.024769505,0,0.009533469,0,-0.004302872,0.034809609,0,0.024509564,0,0.035253881,0.035865,0.016937499,0,0.021976383,-0.056716648,-0.010425408,-0.030416402,0,-0.039996728,-0.030674299,-0.037289557,0,-0.010868764
21/06/2002,37428,5.205,5.169,5.203,5.184,5.278,4.966,0.239,0.203,0.237,0.218,0.312,0,-0.006,0.009,-0.004,0.003,60.20550353,60.41190844,60.2169501,60.32581195,59.78933745,61.59047081,65.99487,2.68478,38.99836,0,102.74945,5.88728,0.42258,0,20.90193,-0.01892784,-0.001502518,0.011123081,0,-0.012777656,-0.014491492,-0.00742237,0,-0.01108991,-0.030580587,0,-0.022728223,0,-0.01572365,-0.023256689,-0.0404778,0,-0.021690852,-0.003048893,0.003010352,0.006965724,0,-0.039276969,0.007128507,-0.00944344,0,-0.00431778,0.003058217,0.001501832,-0.038278127,0,0.024769505,0,0.009533469,0,-0.004302872,0.034809609,0,0.024509564,0,0.035253881,0.035865,0.016937499,0,0.021976383
24/06/2002,37431,5.176,5.128,5.17,5.147,5.237,4.928,0.248,0.2,0.242,0.219,0.309,0.005,0,-0.006,0.009,-0.004,60.37171327,60.64792927,60.40616447,60.53842789,60.02268361,61.81388646,66.8437,2.68478,37.82844,0,99.09137,5.66465,0.41624,0,20.71455,0.01286206,0,-0.02999921,0,-0.035601942,-0.037815426,-0.015003076,0,-0.008964722,-0.01892784,-0.001502518,0.011123081,0,-0.012777656,-0.014491492,-0.00742237,0,-0.01108991,-0.030580587,0,-0.022728223,0,-0.01572365,-0.023256689,-0.0404778,0,-0.021690852,-0.003048893,0.003010352,0.006965724,0,-0.039276969,0.007128507,-0.00944344,0,-0.00431778,0.003058217,0.001501832,-0.038278127,0,0.024769505,0,0.009533469,0,-0.004302872
25/06/2002,37432,5.223,5.179,5.217,5.195,5.291,4.977,0.246,0.202,0.24,0.218,0.314,-0.002,0.005,0,-0.006,0.009,60.10259208,60.35449578,60.13687438,60.26276031,59.71555814,61.52596374,67.69253,2.67673,39.38831,0,103.08163,5.66465,0.43102,0,20.71455,0.012698729,-0.002998383,0.041235377,0,0.040268492,0,0.035508361,0,0,0.01286206,0,-0.02999921,0,-0.035601942,-0.037815426,-0.015003076,0,-0.008964722,-0.01892784,-0.001502518,0.011123081,0,-0.012777656,-0.014491492,-0.00742237,0,-0.01108991,-0.030580587,0,-0.022728223,0,-0.01572365,-0.023256689,-0.0404778,0,-0.021690852,-0.003048893,0.003010352,0.006965724,0,-0.039276969,0.007128507,-0.00944344,0,-0.00431778
26/06/2002,37433,5.17,5.103,5.139,5.126,5.243,4.897,0.273,0.206,0.242,0.229,0.346,0.002,-0.002,0.005,0,-0.006,60.40616447,60.7923421,60.5845072,60.65946839,59.9884729,61.99680693,67.48032,2.6606,39.19334,0,104.07934,5.46057,0.42046,0,20.57393,-0.00313491,-0.006026009,-0.004949946,0,0.009678834,-0.036026939,-0.024500023,0,-0.006788465,0.012698729,-0.002998383,0.041235377,0,0.040268492,0,0.035508361,0,0,0.01286206,0,-0.02999921,0,-0.035601942,-0.037815426,-0.015003076,0,-0.008964722,-0.01892784,-0.001502518,0.011123081,0,-0.012777656,-0.014491492,-0.00742237,0,-0.01108991,-0.030580587,0,-0.022728223,0,-0.01572365,-0.023256689,-0.0404778,0,-0.021690852
27/06/2002,37434,5.175,5.124,5.156,5.143,5.255,4.92,0.255,0.204,0.236,0.223,0.335,-0.006,0.002,-0.002,0.005,0,60.37745364,60.67100994,60.48663474,60.56146273,59.92011582,61.86103484,67.48032,2.65254,38.80339,0,99.75632,5.54715,0.4268,0,20.94886,0,-0.003029392,-0.009949394,0,-0.041535813,0.015855488,0.015078723,0,0.018223548,-0.00313491,-0.006026009,-0.004949946,0,0.009678834,-0.036026939,-0.024500023,0,-0.006788465,0.012698729,-0.002998383,0.041235377,0,0.040268492,0,0.035508361,0,0,0.01286206,0,-0.02999921,0,-0.035601942,-0.037815426,-0.015003076,0,-0.008964722,-0.01892784,-0.001502518,0.011123081,0,-0.012777656,-0.014491492,-0.00742237,0,-0.01108991
28/06/2002,37435,5.204,5.15,5.188,5.169,5.271,4.942,0.262,0.208,0.246,0.227,0.329,0.01,-0.006,0.002,-0.002,0.005,60.21122652,60.52115809,60.30287569,60.41190844,59.82910629,61.73147188,69.81451,2.6606,38.68637,0,102.74945,5.78833,0.43525,0,21.46433,0.034590678,0.003038597,-0.003015716,0,0.030004415,0.043478182,0.0197985,0,0.024606112,0,-0.003029392,-0.009949394,0,-0.041535813,0.015855488,0.015078723,0,0.018223548,-0.00313491,-0.006026009,-0.004949946,0,0.009678834,-0.036026939,-0.024500023,0,-0.006788465,0.012698729,-0.002998383,0.041235377,0,0.040268492,0,0.035508361,0,0,0.01286206,0,-0.02999921,0,-0.035601942,-0.037815426,-0.015003076,0,-0.008964722
01/07/2002,37438,5.239,5.179,5.217,5.198,5.304,4.973,0.266,0.206,0.244,0.225,0.331,-0.002,0.01,-0.006,0.002,-0.002,60.01127766,60.35449578,60.13687438,60.24557699,59.64187897,61.54941226,71.29998,2.6606,38.60842,0,102.08451,5.73886,0.42891,0,21.97989,0.021277382,0,-0.002014922,0,-0.00647147,-0.008546507,-0.014566341,0,0.024019385,0.034590678,0.003038597,-0.003015716,0,0.030004415,0.043478182,0.0197985,0,0.024606112,0,-0.003029392,-0.009949394,0,-0.041535813,0.015855488,0.015078723,0,0.018223548,-0.00313491,-0.006026009,-0.004949946,0,0.009678834,-0.036026939,-0.024500023,0,-0.006788465,0.012698729,-0.002998383,0.041235377,0,0.040268492,0,0.035508361,0,0
02/07/2002,37439,5.182,5.132,5.17,5.147,5.268,4.925,0.257,0.207,0.245,0.222,0.343,0.001,-0.002,0.01,-0.006,0.002,60.33728368,60.62485825,60.40616447,60.53842789,59.84615899,61.83156247,70.87556,2.6606,38.41335,0,96.4316,5.43584,0.41835,0,21.46433,-0.005952596,0,-0.005052525,0,-0.055374807,-0.052801427,-0.02462055,0,-0.023455986,0.021277382,0,-0.002014922,0,-0.00647147,-0.008546507,-0.014566341,0,0.024019385,0.034590678,0.003038597,-0.003015716,0,0.030004415,0.043478182,0.0197985,0,0.024606112,0,-0.003029392,-0.009949394,0,-0.041535813,0.015855488,0.015078723,0,0.018223548,-0.00313491,-0.006026009,-0.004949946,0,0.009678834,-0.036026939,-0.024500023,0,-0.006788465
03/07/2002,37440,5.195,5.139,5.176,5.164,5.256,4.934,0.261,0.205,0.242,0.23,0.322,-0.003,0.001,-0.002,0.01,-0.006,60.26276031,60.5845072,60.37171327,60.4406373,59.91442327,61.77855112,70.45115,2.6606,37.82844,0,88.4511,5.34307,0.41095,0,21.27686,-0.005988101,0,-0.015226738,0,-0.082758142,-0.01706636,-0.017688538,0,-0.008734025,-0.005952596,0,-0.005052525,0,-0.055374807,-0.052801427,-0.02462055,0,-0.023455986,0.021277382,0,-0.002014922,0,-0.00647147,-0.008546507,-0.014566341,0,0.024019385,0.034590678,0.003038597,-0.003015716,0,0.030004415,0.043478182,0.0197985,0,0.024606112,0,-0.003029392,-0.009949394,0,-0.041535813,0.015855488,0.015078723,0,0.018223548
04/07/2002,37441,5.236,5.179,5.217,5.205,5.302,4.972,0.264,0.207,0.245,0.233,0.33,0.003,-0.003,0.001,-0.002,0.01,60.02838748,60.35449578,60.13687438,60.20550353,59.65320772,61.55527592,67.90474,2.6606,38.17941,0,86.45567,5.34307,0.40673,0,20.85508,-0.036144335,0,0.00927794,0,-0.022559697,0,-0.010268889,0,-0.019823414,-0.005988101,0,-0.015226738,0,-0.082758142,-0.01706636,-0.017688538,0,-0.008734025,-0.005952596,0,-0.005052525,0,-0.055374807,-0.052801427,-0.02462055,0,-0.023455986,0.021277382,0,-0.002014922,0,-0.00647147,-0.008546507,-0.014566341,0,0.024019385,0.034590678,0.003038597,-0.003015716,0,0.030004415,0.043478182,0.0197985,0,0.024606112
05/07/2002,37442,5.276,5.221,5.261,5.246,5.344,5.015,0.261,0.206,0.246,0.231,0.329,0.001,0.003,-0.003,0.001,-0.002,59.80069701,60.11401712,59.88596942,59.9713756,59.41580032,61.30369233,70.45115,2.6606,38.60842,0,91.77581,5.4111,0.41624,0,21.3238,0.037499739,0,0.011236685,0,0.061536045,0.01273238,0.023381605,0,0.0224751,-0.036144335,0,0.00927794,0,-0.022559697,0,-0.010268889,0,-0.019823414,-0.005988101,0,-0.015226738,0,-0.082758142,-0.01706636,-0.017688538,0,-0.008734025,-0.005952596,0,-0.005052525,0,-0.055374807,-0.052801427,-0.02462055,0,-0.023455986,0.021277382,0,-0.002014922,0,-0.00647147,-0.008546507,-0.014566341,0,0.024019385
08/07/2002,37445,5.26,5.207,5.246,5.231,5.332,5.006,0.254,0.201,0.24,0.225,0.326,-0.006,0.001,0.003,-0.003,0.001,59.891659,60.19405936,59.9713756,60.05691578,59.48352478,61.35625562,69.81451,2.6606,38.21838,0,89.28213,5.36781,0.42046,0,21.23002,-0.009036616,0,-0.01010246,0,-0.02717143,-0.008000222,0.010138382,0,-0.004397903,0.037499739,0,0.011236685,0,0.061536045,0.01273238,0.023381605,0,0.0224751,-0.036144335,0,0.00927794,0,-0.022559697,0,-0.010268889,0,-0.019823414,-0.005988101,0,-0.015226738,0,-0.082758142,-0.01706636,-0.017688538,0,-0.008734025,-0.005952596,0,-0.005052525,0,-0.055374807,-0.052801427,-0.02462055,0,-0.023455986
09/07/2002,37446,5.254,5.203,5.247,5.229,5.33,5.006,0.248,0.197,0.241,0.223,0.324,0.001,-0.006,0.001,0.003,-0.003,59.92580897,60.2169501,59.96567768,60.06833127,59.49482044,61.35625562,69.3901,2.6606,38.29643,0,89.78098,5.37399,0.42046,0,21.46433,-0.006079109,0,0.002042211,0,0.005587344,0.001151308,0,0,0.01103673,-0.009036616,0,-0.01010246,0,-0.02717143,-0.008000222,0.010138382,0,-0.004397903,0.037499739,0,0.011236685,0,0.061536045,0.01273238,0.023381605,0,0.0224751,-0.036144335,0,0.00927794,0,-0.022559697,0,-0.010268889,0,-0.019823414,-0.005988101,0,-0.015226738,0,-0.082758142,-0.01706636,-0.017688538,0,-0.008734025
10/07/2002,37447,5.189,5.139,5.184,5.166,5.262,4.945,0.244,0.194,0.239,0.221,0.317,-0.002,0.001,-0.006,0.001,0.003,60.29714312,60.5845072,60.32581195,60.42914396,59.88028043,61.71382735,68.75348,2.6606,37.82844,0,84.79302,5.2565,0.40673,0,21.0894,-0.009174508,0,-0.012220199,0,-0.055556979,-0.021862713,-0.032654712,0,-0.017467585,-0.006079109,0,0.002042211,0,0.005587344,0.001151308,0,0,0.01103673,-0.009036616,0,-0.01010246,0,-0.02717143,-0.008000222,0.010138382,0,-0.004397903,0.037499739,0,0.011236685,0,0.061536045,0.01273238,0.023381605,0,0.0224751,-0.036144335,0,0.00927794,0,-0.022559697,0,-0.010268889,0,-0.019823414
11/07/2002,37448,5.129,5.081,5.124,5.11,5.194,4.894,0.235,0.187,0.23,0.216,0.3,-0.009,-0.002,0.001,-0.006,0.001,60.64216061,60.91973832,60.67100994,60.75186841,60.26848928,62.01454049,65.99487,2.65656,38.06238,0,79.14011,5.10189,0.4025,0,20.29268,-0.040123205,-0.001518454,0.006184236,0,-0.066667162,-0.029413108,-0.01040002,0,-0.03777822,-0.009174508,0,-0.012220199,0,-0.055556979,-0.021862713,-0.032654712,0,-0.017467585,-0.006079109,0,0.002042211,0,0.005587344,0.001151308,0,0,0.01103673,-0.009036616,0,-0.01010246,0,-0.02717143,-0.008000222,0.010138382,0,-0.004397903,0.037499739,0,0.011236685,0,0.061536045,0.01273238,0.023381605,0,0.0224751
12/07/2002,37449,5.108,5.059,5.104,5.093,5.179,4.875,0.233,0.184,0.229,0.218,0.304,-0.001,-0.009,-0.002,0.001,-0.006,60.7634293,61.04742827,60.78655833,60.85021311,60.35449578,62.12698266,65.14613,2.65254,37.00948,0,76.81251,5.0215,0.39194,0,19.5429,-0.012860697,-0.001513235,-0.027662485,0,-0.029411129,-0.015756906,-0.026236025,0,-0.036948299,-0.040123205,-0.001518454,0.006184236,0,-0.066667162,-0.029413108,-0.01040002,0,-0.03777822,-0.009174508,0,-0.012220199,0,-0.055556979,-0.021862713,-0.032654712,0,-0.017467585,-0.006079109,0,0.002042211,0,0.005587344,0.001151308,0,0,0.01103673,-0.009036616,0,-0.01010246,0,-0.02717143,-0.008000222,0.010138382,0,-0.004397903
15/07/2002,37452,5.062,5.011,5.056,5.044,5.139,4.828,0.234,0.183,0.228,0.216,0.311,-0.001,-0.001,-0.009,-0.002,0.001,61.02999869,61.32704767,61.06486334,61.13465839,60.5845072,62.40609383,63.66067,2.65254,35.87853,0,74.98377,4.83598,0.38983,0,18.55871,-0.022801968,0,-0.030558387,0,-0.023807841,-0.036945136,-0.005383477,0,-0.050360489,-0.012860697,-0.001513235,-0.027662485,0,-0.029411129,-0.015756906,-0.026236025,0,-0.036948299,-0.040123205,-0.001518454,0.006184236,0,-0.066667162,-0.029413108,-0.01040002,0,-0.03777822,-0.009174508,0,-0.012220199,0,-0.055556979,-0.021862713,-0.032654712,0,-0.017467585,-0.006079109,0,0.002042211,0,0.005587344,0.001151308,0,0,0.01103673
16/07/2002,37453,5.125,5.045,5.099,5.092,5.194,4.868,0.257,0.177,0.231,0.224,0.326,0.003,-0.001,-0.001,-0.009,-0.002,60.66523886,61.12883879,60.81548323,60.85600354,60.26848928,62.16846524,64.5095,2.62836,35.80048,0,73.4872,4.75558,0.38877,0,18.6524,0.013333664,-0.009115791,-0.002175396,0,-0.019958586,-0.016625379,-0.002719134,0,0.005048303,-0.022801968,0,-0.030558387,0,-0.023807841,-0.036945136,-0.005383477,0,-0.050360489,-0.012860697,-0.001513235,-0.027662485,0,-0.029411129,-0.015756906,-0.026236025,0,-0.036948299,-0.040123205,-0.001518454,0.006184236,0,-0.066667162,-0.029413108,-0.01040002,0,-0.03777822,-0.009174508,0,-0.012220199,0,-0.055556979,-0.021862713,-0.032654712,0,-0.017467585
17/07/2002,37454,5.143,5.08,5.128,5.117,5.23,4.897,0.246,0.183,0.231,0.22,0.333,0,0.003,-0.001,-0.001,-0.009,60.56146273,60.92553603,60.64792927,60.71142437,60.06262323,61.99680693,65.78265,2.62836,36.15145,0,75.8148,4.87308,0.39088,0,18.98049,0.019735853,0,0.0098035,0,0.031673543,0.024707817,0.005427374,0,0.017589694,0.013333664,-0.009115791,-0.002175396,0,-0.019958586,-0.016625379,-0.002719134,0,0.005048303,-0.022801968,0,-0.030558387,0,-0.023807841,-0.036945136,-0.005383477,0,-0.050360489,-0.012860697,-0.001513235,-0.027662485,0,-0.029411129,-0.015756906,-0.026236025,0,-0.036948299,-0.040123205,-0.001518454,0.006184236,0,-0.066667162,-0.029413108,-0.01040002,0,-0.03777822
18/07/2002,37455,5.132,5.068,5.117,5.105,5.206,4.884,0.248,0.184,0.233,0.221,0.322,0.002,0,0.003,-0.001,-0.001,60.62485825,60.99515593,60.71142437,60.78077516,60.19978115,62.07369265,67.26811,2.62028,36.0735,0,81.80048,4.92255,0.39827,0,19.07418,0.022581334,-0.00307416,-0.002156207,0,0.078951339,0.010151691,0.018906058,0,0.004936121,0.019735853,0,0.0098035,0,0.031673543,0.024707817,0.005427374,0,0.017589694,0.013333664,-0.009115791,-0.002175396,0,-0.019958586,-0.016625379,-0.002719134,0,0.005048303,-0.022801968,0,-0.030558387,0,-0.023807841,-0.036945136,-0.005383477,0,-0.050360489,-0.012860697,-0.001513235,-0.027662485,0,-0.029411129,-0.015756906,-0.026236025,0,-0.036948299
