Date,Numeric_date,PT ,ES,IT,IE,GR,DE,PT _spread,ES_spread,IT_spread,IE_spread,GR_spread,PT_price,ES_price,IT_price,IE_price,GR_price,DE_price,BBVA,BKIA,BKT,CABK,POP,SAB,SAN,ES_var,Lag1,Lag2,Lag3,Lag4,Var_BBVA,Var_BKIA,Var_BKT,Var_CABK,Var_POP,Var_SAB,Var_SAN,Lag1_Var_BBVA,Lag1_Var_BKIA,Lag1_Var_BKT,Lag1_Var_CABK,Lag1_Var_POP,Lag1_Var_SAB,Lag1_Var_SAN,Lag2_Var_BBVA,Lag2_Var_BKIA,Lag2_Var_BKT,Lag2_Var_CABK,Lag2_Var_POP,Lag2_Var_SAB,Lag2_Var_SAN,Lag3_Var_BBVA,Lag3_Var_BKIA,Lag3_Var_BKT,Lag3_Var_CABK,Lag3_Var_POP,Lag3_Var_SAB,Lag3_Var_SAN,Lag4_Var_BBVA,Lag4_Var_BKIA,Lag4_Var_BKT,Lag4_Var_CABK,Lag4_Var_POP,Lag4_Var_SAB,Lag4_Var_SAN
22/05/2007,39224,4.464,4.389,4.545,3.7805,4.565,4.338,0.126,0.051,0.207,-0.5575,0.227,64.61502064,65.08076173,64.11613438,68.99893901,63.99360585,65.39957453,11.72732,0,9.6428,0,31.68051,4.79037,6.42633,0,0.002,-0.001,-0.001,-0.001,-0.000534363,0,0.003001891,0,-0.002630331,-0.008046831,0.002938744,-0.005321133,0,0.003018255,0,0.013331777,-0.004578022,-0.01018318,0.00750309,0,0.009879636,0,0.002004895,0.003445865,0.021545269,0.001609109,0,-0.003030434,0,0.002008922,0.01396972,-0.003697875,0.001079035,0,-0.002267933,0,0.019098018,0.002333369,0.000736343
23/05/2007,39225,4.495,4.417,4.58,3.77784375,4.595,4.368,0.127,0.049,0.212,-0.59015625,0.227,64.42358625,64.90645448,63.90187849,69.01660169,63.81029573,65.21183007,11.84024,0,9.7005,0,31.82678,4.85698,6.48752,-0.002,0,0.002,-0.001,-0.001,0.009628798,0,0.005983739,0,0.004617034,0.01390498,0.009521764,-0.000534363,0,0.003001891,0,-0.002630331,-0.008046831,0.002938744,-0.005321133,0,0.003018255,0,0.013331777,-0.004578022,-0.01018318,0.00750309,0,0.009879636,0,0.002004895,0.003445865,0.021545269,0.001609109,0,-0.003030434,0,0.002008922,0.01396972,-0.003697875
24/05/2007,39226,4.484,4.404,4.567,3.7751875,4.585,4.369,0.115,0.035,0.198,-0.5938125,0.216,64.49144308,64.9873189,63.98136717,69.03426935,63.87133485,65.20558214,11.73359,0,9.49846,0,31.55507,4.77927,6.41692,-0.014,-0.002,0,0.002,-0.001,-0.009007419,0,-0.020827792,0,-0.00853715,-0.015999654,-0.010882433,0.009628798,0,0.005983739,0,0.004617034,0.01390498,0.009521764,-0.000534363,0,0.003001891,0,-0.002630331,-0.008046831,0.002938744,-0.005321133,0,0.003018255,0,0.013331777,-0.004578022,-0.01018318,0.00750309,0,0.009879636,0,0.002004895,0.003445865,0.021545269
25/05/2007,39227,4.501,4.424,4.585,3.77253125,4.599,4.387,0.114,0.037,0.198,-0.61446875,0.212,64.38660654,64.86295795,63.87133485,69.05194199,63.78589806,65.09323193,11.6771,0,9.57059,0,31.09536,4.77372,6.43575,0.002,-0.014,-0.002,0,0.002,-0.004814383,0,0.007593863,0,-0.014568499,-0.001161265,0.00293443,-0.009007419,0,-0.020827792,0,-0.00853715,-0.015999654,-0.010882433,0.009628798,0,0.005983739,0,0.004617034,0.01390498,0.009521764,-0.000534363,0,0.003001891,0,-0.002630331,-0.008046831,0.002938744,-0.005321133,0,0.003018255,0,0.013331777,-0.004578022,-0.01018318
28/05/2007,39230,4.505,4.428,4.593,3.769875,4.607,4.392,0.113,0.036,0.201,-0.622125,0.215,64.36196637,64.83811719,63.82249842,69.0696196,63.73713348,65.06206134,11.71478,0,9.70779,0,31.15808,4.77927,6.47342,-0.001,0.002,-0.014,-0.002,0,0.003226829,0,0.014335584,0,0.002017021,0.001162615,0.005853242,-0.004814383,0,0.007593863,0,-0.014568499,-0.001161265,0.00293443,-0.009007419,0,-0.020827792,0,-0.00853715,-0.015999654,-0.010882433,0.009628798,0,0.005983739,0,0.004617034,0.01390498,0.009521764,-0.000534363,0,0.003001891,0,-0.002630331,-0.008046831,0.002938744
29/05/2007,39231,4.514,4.44,4.6,3.76721875,4.614,4.402,0.112,0.038,0.198,-0.63478125,0.212,64.30656391,64.76365767,63.77980024,69.08730219,63.69449811,64.99976941,11.77755,0,9.81599,0,31.47153,4.75707,6.55813,0.002,-0.001,0.002,-0.014,-0.002,0.005358189,0,0.011145688,0,0.010059991,-0.004645061,0.013085819,0.003226829,0,0.014335584,0,0.002017021,0.001162615,0.005853242,-0.004814383,0,0.007593863,0,-0.014568499,-0.001161265,0.00293443,-0.009007419,0,-0.020827792,0,-0.00853715,-0.015999654,-0.010882433,0.009628798,0,0.005983739,0,0.004617034,0.01390498,0.009521764
30/05/2007,39232,4.511,4.437,4.599,3.7645625,4.611,4.399,0.112,0.038,0.2,-0.6344375,0.212,64.32502557,64.78226373,63.78589806,69.10498975,63.71276657,65.0184501,11.69597,0,9.88098,0,31.32526,4.72377,6.54403,0,0.002,-0.001,0.002,-0.014,-0.006926738,0,0.00662083,0,-0.004647693,-0.007000107,-0.002150003,0.005358189,0,0.011145688,0,0.010059991,-0.004645061,0.013085819,0.003226829,0,0.014335584,0,0.002017021,0.001162615,0.005853242,-0.004814383,0,0.007593863,0,-0.014568499,-0.001161265,0.00293443,-0.009007419,0,-0.020827792,0,-0.00853715,-0.015999654,-0.010882433
31/05/2007,39233,4.536,4.462,4.618,3.76190625,4.631,4.422,0.114,0.04,0.196,-0.66009375,0.209,64.17135639,64.62739272,63.67014913,69.12268231,63.59108563,64.87538226,11.78382,0,9.96041,0,31.09536,4.76817,6.72291,0.002,0,0.002,-0.001,0.002,0.007511134,0,0.008038676,0,-0.007339125,0.009399272,0.027334838,-0.006926738,0,0.00662083,0,-0.004647693,-0.007000107,-0.002150003,0.005358189,0,0.011145688,0,0.010059991,-0.004645061,0.013085819,0.003226829,0,0.014335584,0,0.002017021,0.001162615,0.005853242,-0.004814383,0,0.007593863,0,-0.014568499,-0.001161265,0.00293443
01/06/2007,39234,4.612,4.499,4.654,3.75925,4.666,4.461,0.151,0.038,0.193,-0.70175,0.205,63.70667644,64.39893051,63.45146848,69.14037984,63.37875863,64.63357973,11.78382,0,9.96041,0,31.24163,4.75707,6.72291,-0.002,0.002,0,0.002,-0.001,0,0,0,0,0.004703917,-0.002327937,0,0.007511134,0,0.008038676,0,-0.007339125,0.009399272,0.027334838,-0.006926738,0,0.00662083,0,-0.004647693,-0.007000107,-0.002150003,0.005358189,0,0.011145688,0,0.010059991,-0.004645061,0.013085819,0.003226829,0,0.014335584,0,0.002017021,0.001162615,0.005853242
04/06/2007,39237,4.604,4.494,4.648,3.75659375,4.66,4.456,0.148,0.038,0.192,-0.69940625,0.204,63.75541539,64.42975181,63.48785781,69.15808236,63.41510209,64.66452458,11.76501,0,9.90984,0,30.96999,4.70711,6.76531,0,-0.002,0.002,0,0.002,-0.001596257,0,-0.0050771,0,-0.008694809,-0.010502263,0.006306793,0,0,0,0,0.004703917,-0.002327937,0,0.007511134,0,0.008038676,0,-0.007339125,0.009399272,0.027334838,-0.006926738,0,0.00662083,0,-0.004647693,-0.007000107,-0.002150003,0.005358189,0,0.011145688,0,0.010059991,-0.004645061,0.013085819
05/06/2007,39238,4.637,4.53,4.684,3.7539375,4.697,4.496,0.141,0.034,0.188,-0.7420625,0.201,63.55463122,64.20820013,63.26986564,69.17578986,63.1913487,64.41742134,11.75867,0,9.74386,0,31.05206,4.66826,6.73232,-0.004,0,-0.002,0.002,0,-0.000538886,0,-0.016749009,0,0.002649985,-0.008253472,-0.004876347,-0.001596257,0,-0.0050771,0,-0.008694809,-0.010502263,0.006306793,0,0,0,0,0.004703917,-0.002327937,0,0.007511134,0,0.008038676,0,-0.007339125,0.009399272,0.027334838,-0.006926738,0,0.00662083,0,-0.004647693,-0.007000107,-0.002150003
06/06/2007,39239,4.607,4.497,4.652,3.75128125,4.661,4.461,0.146,0.036,0.191,-0.70971875,0.2,63.73713348,64.41125708,63.46359571,69.19350235,63.40904326,64.63357973,11.50768,0,9.38297,0,29.92512,4.51838,6.61936,0.002,-0.004,0,-0.002,0.002,-0.021345101,0,-0.037037683,0,-0.036291956,-0.032106181,-0.016778763,-0.000538886,0,-0.016749009,0,0.002649985,-0.008253472,-0.004876347,-0.001596257,0,-0.0050771,0,-0.008694809,-0.010502263,0.006306793,0,0,0,0,0.004703917,-0.002327937,0,0.007511134,0,0.008038676,0,-0.007339125,0.009399272,0.027334838
07/06/2007,39240,4.689,4.585,4.733,3.748625,4.745,4.545,0.144,0.04,0.188,-0.796375,0.2,63.23965413,63.87133485,62.97447599,69.21121983,62.90236713,64.11613438,11.30065,0,9.18806,0,29.67432,4.46288,6.49694,0.004,0.002,-0.004,0,-0.002,-0.017990594,0,-0.02077274,0,-0.008380919,-0.012283163,-0.018494235,-0.021345101,0,-0.037037683,0,-0.036291956,-0.032106181,-0.016778763,-0.000538886,0,-0.016749009,0,0.002649985,-0.008253472,-0.004876347,-0.001596257,0,-0.0050771,0,-0.008694809,-0.010502263,0.006306793,0,0,0,0,0.004703917,-0.002327937,0
08/06/2007,39241,4.723,4.612,4.763,3.74596875,4.772,4.572,0.151,0.04,0.191,-0.82603125,0.2,63.03463617,63.70667644,62.79437408,69.2289423,62.74045405,63.95078174,11.28184,0,9.15921,0,29.77885,4.51838,6.54871,0,0.004,0.002,-0.004,0,-0.001664506,0,-0.003139945,0,0.003522574,0.012435916,0.007968367,-0.017990594,0,-0.02077274,0,-0.008380919,-0.012283163,-0.018494235,-0.021345101,0,-0.037037683,0,-0.036291956,-0.032106181,-0.016778763,-0.000538886,0,-0.016749009,0,0.002649985,-0.008253472,-0.004876347,-0.001596257,0,-0.0050771,0,-0.008694809,-0.010502263,0.006306793
11/06/2007,39244,4.717,4.605,4.759,3.7433125,4.769,4.565,0.152,0.04,0.194,-0.8216875,0.204,63.07076262,63.74932078,62.8183549,69.24666976,62.75842173,63.99360585,11.31319,0,9.44067,0,30.0923,4.52393,6.60053,0,0,0.004,0.002,-0.004,0.002778802,0,0.030729725,0,0.010525927,0.001228316,0.007913009,-0.001664506,0,-0.003139945,0,0.003522574,0.012435916,0.007968367,-0.017990594,0,-0.02077274,0,-0.008380919,-0.012283163,-0.018494235,-0.021345101,0,-0.037037683,0,-0.036291956,-0.032106181,-0.016778763,-0.000538886,0,-0.016749009,0,0.002649985,-0.008253472,-0.004876347
12/06/2007,39245,4.766,4.65,4.801,3.74065625,4.812,4.611,0.155,0.039,0.19,-0.87034375,0.201,62.77639507,63.47572548,62.56705788,69.26440222,62.50142487,63.71276657,11.16258,0,9.49846,0,29.59077,4.53503,6.44985,-0.001,0,0,0.004,0.002,-0.013312779,0,0.006121388,0,-0.01666639,0.002453619,-0.02282847,0.002778802,0,0.030729725,0,0.010525927,0.001228316,0.007913009,-0.001664506,0,-0.003139945,0,0.003522574,0.012435916,0.007968367,-0.017990594,0,-0.02077274,0,-0.008380919,-0.012283163,-0.018494235,-0.021345101,0,-0.037037683,0,-0.036291956,-0.032106181,-0.016778763
13/06/2007,39246,4.801,4.682,4.85,3.738,4.857,4.644,0.157,0.038,0.206,-0.906,0.213,62.56705788,63.2819547,62.27527471,69.28213967,62.23371373,63.51213012,11.12497,0,9.36854,0,29.88627,4.57389,6.44985,-0.001,-0.001,0,0,0.004,-0.003369293,0,-0.013678007,0,0.009986222,0.008568852,0,-0.013312779,0,0.006121388,0,-0.01666639,0.002453619,-0.02282847,0.002778802,0,0.030729725,0,0.010525927,0.001228316,0.007913009,-0.001664506,0,-0.003139945,0,0.003522574,0.012435916,0.007968367,-0.017990594,0,-0.02077274,0,-0.008380919,-0.012283163,-0.018494235
14/06/2007,39247,4.808,4.681,4.852,3.73534375,4.863,4.644,0.164,0.037,0.208,-0.90865625,0.219,62.52528265,63.28800017,62.26339703,69.29988212,62.19811431,63.51213012,11.49514,0,9.41182,0,29.8624,4.6072,6.56754,-0.001,-0.001,-0.001,0,0,0.033273798,0,0.004619717,0,-0.000798695,0.007282641,0.018246936,-0.003369293,0,-0.013678007,0,0.009986222,0.008568852,0,-0.013312779,0,0.006121388,0,-0.01666639,0.002453619,-0.02282847,0.002778802,0,0.030729725,0,0.010525927,0.001228316,0.007913009,-0.001664506,0,-0.003139945,0,0.003522574,0.012435916,0.007968367
15/06/2007,39248,4.824,4.691,4.868,3.7326875,4.883,4.657,0.167,0.034,0.211,-0.9243125,0.226,62.42991158,63.22757396,62.16846524,69.31762956,62.07961128,63.43328242,11.66456,0,9.54895,0,30.05049,4.5961,6.59111,-0.003,-0.001,-0.001,-0.001,0,0.014738402,0,0.014569977,0,0.006298556,-0.002409272,0.003588863,0.033273798,0,0.004619717,0,-0.000798695,0.007282641,0.018246936,-0.003369293,0,-0.013678007,0,0.009986222,0.008568852,0,-0.013312779,0,0.006121388,0,-0.01666639,0.002453619,-0.02282847,0.002778802,0,0.030729725,0,0.010525927,0.001228316,0.007913009
18/06/2007,39251,4.832,4.699,4.874,3.73003125,4.89,4.663,0.169,0.036,0.211,-0.93296875,0.227,62.38228607,63.17927869,62.13290688,69.33538201,62.03819391,63.3969275,11.56418,0,9.56337,0,29.71613,4.52949,6.52992,0.002,-0.003,-0.001,-0.001,-0.001,-0.008605554,0,0.001510114,0,-0.011126607,-0.014492722,-0.009283717,0.014738402,0,0.014569977,0,0.006298556,-0.002409272,0.003588863,0.033273798,0,0.004619717,0,-0.000798695,0.007282641,0.018246936,-0.003369293,0,-0.013678007,0,0.009986222,0.008568852,0,-0.013312779,0,0.006121388,0,-0.01666639,0.002453619,-0.02282847
19/06/2007,39252,4.788,4.654,4.83,3.727375,4.84,4.62,0.168,0.034,0.21,-0.892625,0.22,62.64472192,63.45146848,62.3941887,69.35313946,62.33470051,63.65797848,11.48887,0,9.51288,0,29.54896,4.55169,6.50636,-0.002,0.002,-0.003,-0.001,-0.001,-0.006512351,0,-0.00527952,0,-0.005625564,0.004901214,-0.003608007,-0.008605554,0,0.001510114,0,-0.011126607,-0.014492722,-0.009283717,0.014738402,0,0.014569977,0,0.006298556,-0.002409272,0.003588863,0.033273798,0,0.004619717,0,-0.000798695,0.007282641,0.018246936,-0.003369293,0,-0.013678007,0,0.009986222,0.008568852,0
20/06/2007,39253,4.81,4.682,4.851,3.72471875,4.86,4.64,0.17,0.042,0.211,-0.91528125,0.22,62.51335251,63.2819547,62.26933556,69.37090191,62.21591122,63.53641263,11.56418,0,9.48403,0,29.61168,4.54059,6.54403,0.008,-0.002,0.002,-0.003,-0.001,0.00655504,0,-0.00303273,0,0.002122579,-0.002438655,0.00578972,-0.006512351,0,-0.00527952,0,-0.005625564,0.004901214,-0.003608007,-0.008605554,0,0.001510114,0,-0.011126607,-0.014492722,-0.009283717,0.014738402,0,0.014569977,0,0.006298556,-0.002409272,0.003588863,0.033273798,0,0.004619717,0,-0.000798695,0.007282641,0.018246936
21/06/2007,39254,4.816,4.688,4.858,3.7220625,4.867,4.646,0.17,0.042,0.212,-0.9239375,0.221,62.4775771,63.24569516,62.22777894,69.38866936,62.17439381,63.49999269,11.40103,0,9.36854,0,29.38178,4.48508,6.43102,0,0.008,-0.002,0.002,-0.003,-0.01410822,0,-0.012177313,0,-0.007763828,-0.012225283,-0.017269175,0.00655504,0,-0.00303273,0,0.002122579,-0.002438655,0.00578972,-0.006512351,0,-0.00527952,0,-0.005625564,0.004901214,-0.003608007,-0.008605554,0,0.001510114,0,-0.011126607,-0.014492722,-0.009283717,0.014738402,0,0.014569977,0,0.006298556,-0.002409272,0.003588863
22/06/2007,39255,4.827,4.697,4.868,3.71940625,4.877,4.653,0.174,0.044,0.215,-0.93359375,0.224,62.41204733,63.1913487,62.16846524,69.40644182,62.11513609,63.45753177,11.332,0,9.25305,0,28.85935,4.47398,6.43575,0.002,0,0.008,-0.002,0.002,-0.006054716,0,-0.012327428,0,-0.017780747,-0.002474872,0.000735498,-0.01410822,0,-0.012177313,0,-0.007763828,-0.012225283,-0.017269175,0.00655504,0,-0.00303273,0,0.002122579,-0.002438655,0.00578972,-0.006512351,0,-0.00527952,0,-0.005625564,0.004901214,-0.003608007,-0.008605554,0,0.001510114,0,-0.011126607,-0.014492722,-0.009283717
25/06/2007,39258,4.793,4.663,4.836,3.71675,4.842,4.622,0.171,0.041,0.214,-0.90525,0.22,62.61483859,63.3969275,62.3584883,69.42421929,62.32281036,63.64581039,11.41357,0,9.17363,0,29.15188,4.49618,6.46869,-0.003,0.002,0,0.008,-0.002,0.0071982,0,-0.008583116,0,0.010136403,0.004962025,0.005118285,-0.006054716,0,-0.012327428,0,-0.017780747,-0.002474872,0.000735498,-0.01410822,0,-0.012177313,0,-0.007763828,-0.012225283,-0.017269175,0.00655504,0,-0.00303273,0,0.002122579,-0.002438655,0.00578972,-0.006512351,0,-0.00527952,0,-0.005625564,0.004901214,-0.003608007
26/06/2007,39259,4.775,4.659,4.813,3.71409375,4.825,4.602,0.173,0.057,0.211,-0.88790625,0.223,62.72249202,63.42116156,62.49546199,69.44200176,62.42395621,63.76760653,11.36341,0,9.41182,0,28.75489,4.45732,6.41218,0.016,-0.003,0.002,0,0.008,-0.004394769,0,0.02596464,0,-0.01361799,-0.008642892,-0.008735926,0.0071982,0,-0.008583116,0,0.010136403,0.004962025,0.005118285,-0.006054716,0,-0.012327428,0,-0.017780747,-0.002474872,0.000735498,-0.01410822,0,-0.012177313,0,-0.007763828,-0.012225283,-0.017269175,0.00655504,0,-0.00303273,0,0.002122579,-0.002438655,0.00578972
27/06/2007,39260,4.725,4.61,4.765,3.7114375,4.775,4.547,0.178,0.063,0.218,-0.8355625,0.228,63.02259907,63.71885734,62.78238745,69.45978925,62.72249202,64.10386992,11.2693,0,9.54895,0,28.65035,4.44622,6.39808,0.006,0.016,-0.003,0.002,0,-0.008281845,0,0.014569977,0,-0.003635556,-0.002490286,-0.00219894,-0.004394769,0,0.02596464,0,-0.01361799,-0.008642892,-0.008735926,0.0071982,0,-0.008583116,0,0.010136403,0.004962025,0.005118285,-0.006054716,0,-0.012327428,0,-0.017780747,-0.002474872,0.000735498,-0.01410822,0,-0.012177313,0,-0.007763828,-0.012225283,-0.017269175
28/06/2007,39261,4.743,4.627,4.784,3.70878125,4.793,4.566,0.177,0.061,0.218,-0.85721875,0.227,62.91437896,63.61540135,62.66863988,69.47758175,62.61483859,63.98748619,11.38849,0,9.65722,0,28.83844,4.47398,6.44517,-0.002,0.006,0.016,-0.003,0.002,0.010576522,0,0.011338419,0,0.006565016,0.006243506,0.007360021,-0.008281845,0,0.014569977,0,-0.003635556,-0.002490286,-0.00219894,-0.004394769,0,0.02596464,0,-0.01361799,-0.008642892,-0.008735926,0.0071982,0,-0.008583116,0,0.010136403,0.004962025,0.005118285,-0.006054716,0,-0.012327428,0,-0.017780747,-0.002474872,0.000735498
29/06/2007,39262,4.756,4.64,4.803,3.706125,4.813,4.574,0.182,0.066,0.229,-0.867875,0.239,62.83634712,63.53641263,62.55511897,69.49537926,62.49546199,63.93855207,11.41984,0,9.63558,0,28.88025,4.52393,6.44517,0.005,-0.002,0.006,0.016,-0.003,0.002752779,0,-0.002240811,0,0.001449801,0.011164556,0,0.010576522,0,0.011338419,0,0.006565016,0.006243506,0.007360021,-0.008281845,0,0.014569977,0,-0.003635556,-0.002490286,-0.00219894,-0.004394769,0,0.02596464,0,-0.01361799,-0.008642892,-0.008735926,0.0071982,0,-0.008583116,0,0.010136403,0.004962025,0.005118285
02/07/2007,39265,4.695,4.579,4.743,3.70346875,4.754,4.511,0.184,0.068,0.232,-0.80753125,0.243,63.20342125,63.90798914,62.91437896,69.51318178,62.84834509,64.32502557,11.37595,0,9.80156,0,28.71308,4.49618,6.4216,0.002,0.005,-0.002,0.006,0.016,-0.003843311,0,0.01722574,0,-0.005788385,-0.006134047,-0.003657002,0.002752779,0,-0.002240811,0,0.001449801,0.011164556,0,0.010576522,0,0.011338419,0,0.006565016,0.006243506,0.007360021,-0.008281845,0,0.014569977,0,-0.003635556,-0.002490286,-0.00219894,-0.004394769,0,0.02596464,0,-0.01361799,-0.008642892,-0.008735926
03/07/2007,39266,4.743,4.626,4.787,3.7008125,4.798,4.562,0.181,0.064,0.225,-0.8611875,0.236,62.91437896,63.62148188,62.65070047,69.53098933,62.58497094,64.0119687,11.41984,0,9.63558,0,28.83844,4.51838,6.48284,-0.004,0.002,0.005,-0.002,0.006,0.003858139,0,-0.016934039,0,0.004365954,0.004937525,0.009536564,-0.003843311,0,0.01722574,0,-0.005788385,-0.006134047,-0.003657002,0.002752779,0,-0.002240811,0,0.001449801,0.011164556,0,0.010576522,0,0.011338419,0,0.006565016,0.006243506,0.007360021,-0.008281845,0,0.014569977,0,-0.003635556,-0.002490286,-0.00219894
04/07/2007,39267,4.781,4.67,4.823,3.69815625,4.834,4.604,0.177,0.066,0.219,-0.90584375,0.23,62.68658494,63.35454239,62.43586759,69.54880189,62.37038593,63.75541539,11.55164,0,9.7005,0,29.04743,4.55169,6.53461,0.002,-0.004,0.002,0.005,-0.002,0.011541318,0,0.006737529,0,0.007246925,0.007372111,0.007985698,0.003858139,0,-0.016934039,0,0.004365954,0.004937525,0.009536564,-0.003843311,0,0.01722574,0,-0.005788385,-0.006134047,-0.003657002,0.002752779,0,-0.002240811,0,0.001449801,0.011164556,0,0.010576522,0,0.011338419,0,0.006565016,0.006243506,0.007360021
05/07/2007,39268,4.822,4.716,4.867,3.6955,4.879,4.647,0.175,0.069,0.22,-0.9515,0.232,62.44182421,63.07678591,62.17439381,69.56661947,62.103292,63.49392493,11.49514,0,9.60673,0,29.17279,4.55724,6.51109,0.003,0.002,-0.004,0.002,0.005,-0.00489108,0,-0.009666512,0,0.0043157,0.001219327,-0.003599297,0.011541318,0,0.006737529,0,0.007246925,0.007372111,0.007985698,0.003858139,0,-0.016934039,0,0.004365954,0.004937525,0.009536564,-0.003843311,0,0.01722574,0,-0.005788385,-0.006134047,-0.003657002,0.002752779,0,-0.002240811,0,0.001449801,0.011164556,0
06/07/2007,39269,4.855,4.75,4.898,3.69284375,4.915,4.677,0.178,0.073,0.221,-0.98415625,0.238,62.24558518,62.87234858,61.99089698,69.58444207,61.89052267,63.31218844,11.52656,0,9.72943,0,29.36087,4.56279,6.61463,0.004,0.003,0.002,-0.004,0.002,0.002733329,0,0.012772296,0,0.006447104,0.001217842,0.015902099,-0.00489108,0,-0.009666512,0,0.0043157,0.001219327,-0.003599297,0.011541318,0,0.006737529,0,0.007246925,0.007372111,0.007985698,0.003858139,0,-0.016934039,0,0.004365954,0.004937525,0.009536564,-0.003843311,0,0.01722574,0,-0.005788385,-0.006134047,-0.003657002
09/07/2007,39272,4.85,4.741,4.888,3.6901875,4.908,4.669,0.181,0.072,0.219,-0.9788125,0.239,62.27527471,62.92639332,62.05002434,69.6022697,61.9318316,63.36059549,11.4826,0,9.74386,0,29.25642,4.56279,6.5958,-0.001,0.004,0.003,0.002,-0.004,-0.0038138,0,0.001483129,0,-0.003557456,0,-0.00284672,0.002733329,0,0.012772296,0,0.006447104,0.001217842,0.015902099,-0.00489108,0,-0.009666512,0,0.0043157,0.001219327,-0.003599297,0.011541318,0,0.006737529,0,0.007246925,0.007372111,0.007985698,0.003858139,0,-0.016934039,0,0.004365954,0.004937525,0.009536564
10/07/2007,39273,4.771,4.662,4.817,3.68753125,4.836,4.589,0.182,0.073,0.228,-0.90146875,0.247,62.74644265,63.40298506,62.47161672,69.62010235,62.3584883,63.8469115,11.32441,0,9.65722,0,28.81753,4.46842,6.53934,0.001,-0.001,0.004,0.003,0.002,-0.013776497,0,-0.008891753,0,-0.015001494,-0.020682521,-0.008559993,-0.0038138,0,0.001483129,0,-0.003557456,0,-0.00284672,0.002733329,0,0.012772296,0,0.006447104,0.001217842,0.015902099,-0.00489108,0,-0.009666512,0,0.0043157,0.001219327,-0.003599297,0.011541318,0,0.006737529,0,0.007246925,0.007372111,0.007985698
11/07/2007,39274,4.776,4.662,4.819,3.684875,4.844,4.577,0.199,0.085,0.242,-0.892125,0.267,62.71650594,63.40298506,62.45969784,69.63794003,62.31092271,63.92021238,11.33073,0,9.50567,0,28.42046,4.44622,6.50167,0.012,0.001,-0.001,0.004,0.003,0.000558086,0,-0.015692922,0,-0.013778766,-0.004968199,-0.00576052,-0.013776497,0,-0.008891753,0,-0.015001494,-0.020682521,-0.008559993,-0.0038138,0,0.001483129,0,-0.003557456,0,-0.00284672,0.002733329,0,0.012772296,0,0.006447104,0.001217842,0.015902099,-0.00489108,0,-0.009666512,0,0.0043157,0.001219327,-0.003599297
12/07/2007,39275,4.814,4.707,4.865,3.68221875,4.888,4.62,0.194,0.087,0.245,-0.93778125,0.268,62.48949973,63.13102399,62.18625282,69.65578273,62.05002434,63.65797848,11.37499,0,9.52009,0,28.316,4.45177,6.60053,0.002,0.012,0.001,-0.001,0.004,0.003906191,0,0.001516989,0,-0.003675521,0.001248251,0.015205324,0.000558086,0,-0.015692922,0,-0.013778766,-0.004968199,-0.00576052,-0.013776497,0,-0.008891753,0,-0.015001494,-0.020682521,-0.008559993,-0.0038138,0,0.001483129,0,-0.003557456,0,-0.00284672,0.002733329,0,0.012772296,0,0.006447104,0.001217842,0.015902099
13/07/2007,39276,4.811,4.702,4.857,3.6795625,4.881,4.618,0.193,0.084,0.239,-0.9384375,0.263,62.50738838,63.16117842,62.23371373,69.67363046,62.0914504,63.67014913,11.48241,0,9.62837,0,28.39963,4.45177,6.6664,-0.003,0.002,0.012,0.001,-0.001,0.009443525,0,0.011373842,0,0.002953454,0,0.009979502,0.003906191,0,0.001516989,0,-0.003675521,0.001248251,0.015205324,0.000558086,0,-0.015692922,0,-0.013778766,-0.004968199,-0.00576052,-0.013776497,0,-0.008891753,0,-0.015001494,-0.020682521,-0.008559993,-0.0038138,0,0.001483129,0,-0.003557456,0,-0.00284672
16/07/2007,39279,4.778,4.667,4.828,3.67690625,4.852,4.579,0.199,0.088,0.249,-0.90209375,0.273,62.70453565,63.37270362,62.40609383,69.69148322,62.26339703,63.90798914,11.64672,0,9.62116,0,29.03846,4.46842,6.69939,0.004,-0.003,0.002,0.012,0.001,0.014309714,0,-0.000748829,0,0.022494307,0.003740085,0.004948698,0.009443525,0,0.011373842,0,0.002953454,0,0.009979502,0.003906191,0,0.001516989,0,-0.003675521,0.001248251,0.015205324,0.000558086,0,-0.015692922,0,-0.013778766,-0.004968199,-0.00576052,-0.013776497,0,-0.008891753,0,-0.015001494,-0.020682521,-0.008559993
17/07/2007,39280,4.794,4.69,4.849,3.67425,4.87,4.596,0.198,0.094,0.253,-0.92175,0.274,62.60886381,63.23361373,62.28121449,69.70934102,62.15660997,63.80419535,11.62146,0,9.6428,0,28.23245,4.48508,6.72764,0.006,0.004,-0.003,0.002,0.012,-0.002168851,0,0.002249209,0,-0.027756637,0.003728387,0.004216802,0.014309714,0,-0.000748829,0,0.022494307,0.003740085,0.004948698,0.009443525,0,0.011373842,0,0.002953454,0,0.009979502,0.003906191,0,0.001516989,0,-0.003675521,0.001248251,0.015205324,0.000558086,0,-0.015692922,0,-0.013778766,-0.004968199,-0.00576052
